id,motif,probability,motif_index
368,38,0.17274931073188782,3
368,115,0.12955425679683685,4
368,71,0.123378224670887,5
368,100,0.012522641569375992,6
368,11,0.006196613423526287,7
371,31,0.7406652569770813,1
371,78,0.2441975176334381,2
371,136,0.009556974284350872,3
371,188,0.004098050761967897,4
372,109,0.5146761536598206,1
372,173,0.4331444501876831,2
372,184,0.04219323396682739,3
372,151,0.008448467589914799,4
374,181,0.37714871764183044,1
374,165,0.16977491974830627,2
374,177,0.15562213957309723,3
374,172,0.12258637696504593,4
374,1,0.08015480637550354,5
374,194,0.028310542926192284,6
374,19,0.023601675406098366,7
374,121,0.023601587861776352,8
374,38,0.009463939815759659,9
374,54,0.004769934341311455,10
375,154,0.7840690612792969,1
375,108,0.1641755998134613,2
375,100,0.04907836392521858,3
379,134,0.801629900932312,1
379,178,0.179998517036438,2
380,167,0.6109026074409485,1
380,127,0.2693634033203125,2
380,174,0.08888385444879532,3
380,126,0.027784688398241997,4
387,24,0.9637137055397034,1
387,182,0.03341741859912872,2
389,150,0.8601652979850769,1
389,165,0.11212742328643799,2
389,177,0.025191398337483406,3
390,102,0.9032361507415771,1
390,82,0.08274772018194199,2
390,147,0.010057365521788597,3
390,17,0.002323681488633156,4
391,87,0.5848230719566345,1
391,82,0.25927990674972534,2
391,72,0.08067960292100906,3
391,173,0.03751160576939583,4
391,61,0.03457796201109886,5
394,37,0.6848239302635193,1
394,173,0.1706022024154663,2
394,55,0.07873082160949707,3
394,100,0.04206003621220589,4
394,185,0.013136115856468678,5
394,7,0.007894719019532204,6
396,122,0.9400126934051514,1
396,72,0.04966822266578674,2
396,173,0.006690347101539373,3
397,135,0.7173829674720764,1
397,173,0.26914605498313904,2
397,149,0.006545549724251032,3
398,5,0.9961816668510437,1
400,128,0.49666544795036316,1
400,78,0.3025716543197632,2
400,112,0.17149600386619568,3
400,60,0.014576892368495464,4
400,151,0.008101788349449635,5
400,8,0.004861427936702967,6
401,136,0.8166753649711609,1
401,173,0.0807042047381401,2
401,5,0.07526609301567078,3
401,40,0.021529385820031166,4
402,14,0.8029791712760925,1
402,37,0.07779373228549957,2
402,185,0.05949406698346138,3
402,78,0.045817505568265915,4
402,173,0.006911799311637878,5
402,100,0.0046445750631392,6
403,112,0.7979559898376465,1
403,78,0.15458719432353973,2
403,127,0.022086091339588165,3
403,38,0.01262767892330885,4
403,100,0.007932581938803196,5
404,173,0.49989068508148193,1
404,57,0.3366290330886841,2
404,136,0.08162246644496918,3
404,184,0.04591559246182442,4
404,165,0.012786844745278358,5
404,78,0.010272487998008728,6
404,72,0.010216504335403442,7
406,173,0.5644558668136597,1
406,185,0.40955930948257446,2
406,151,0.024104734882712364,3
409,88,0.8522356152534485,1
409,54,0.13523457944393158,2
409,194,0.006157130002975464,3
409,78,0.004154919181019068,4
411,137,0.7638428211212158,1
411,151,0.11490340530872345,2
411,160,0.11487745493650436,3
413,65,0.9350746870040894,1
413,21,0.04004218801856041,2
413,185,0.008044114336371422,3
413,36,0.008032329380512238,4
414,173,0.5396171808242798,1
414,107,0.36447179317474365,2
414,185,0.09367518872022629,3
415,137,0.8216153979301453,1
415,168,0.08048965036869049,2
415,151,0.04661847651004791,3
415,136,0.04237731918692589,4
415,100,0.004363202024251223,5
416,113,0.5711824297904968,1
416,78,0.25355562567710876,2
416,5,0.10355664044618607,3
416,24,0.03215809538960457,4
416,87,0.028589371591806412,5
416,61,0.0071502672508358955,6
417,72,0.469975084066391,1
417,24,0.3010030686855316,2
417,113,0.12145920097827911,3
417,78,0.10565944761037827,4
418,131,0.8112965226173401,1
418,122,0.1361943781375885,2
418,173,0.023241622373461723,3
418,72,0.01450527273118496,4
418,136,0.011608690954744816,5
419,111,0.9844465851783752,1
419,30,0.007565319538116455,2
419,71,0.003783502383157611,3
420,140,0.9077653288841248,1
420,178,0.08491580933332443,2
421,111,0.7069970369338989,1
421,72,0.2897651195526123,2
422,61,0.9751437902450562,1
422,72,0.021807577461004257,2
423,101,0.7033492922782898,1
423,5,0.27972525358200073,2
423,110,0.01235741376876831,3
425,136,0.7401483654975891,1
425,29,0.1367456316947937,2
425,101,0.08015989512205124,3
425,100,0.014285101555287838,4
425,137,0.0141740832477808,5
425,32,0.009449444711208344,6
426,8,0.9726324677467346,1
426,14,0.017568064853549004,2
427,173,0.49019142985343933,1
427,185,0.3773503601551056,2
427,10,0.11282219737768173,3
427,79,0.017509963363409042,4
429,191,0.9684190154075623,1
429,100,0.020196158438920975,2
429,151,0.008963746018707752,3
431,14,0.6375438570976257,1
431,173,0.14815768599510193,2
431,7,0.13988041877746582,3
431,37,0.05760681629180908,4
431,153,0.012353147380053997,5
432,161,0.46550124883651733,1
432,166,0.4455646276473999,2
432,15,0.066513292491436,3
432,100,0.015583757311105728,4
432,115,0.0022264705039560795,5
432,124,0.002225958276540041,6
433,171,0.7462667226791382,1
433,177,0.11490944027900696,2
433,183,0.046052560210227966,3
433,38,0.04599614068865776,4
433,175,0.03475958853960037,5
434,40,0.8681603670120239,1
434,137,0.08583688735961914,2
434,105,0.04039831832051277,3
435,78,0.384506493806839,1
435,72,0.2460235357284546,2
435,5,0.19479048252105713,3
435,149,0.13848289847373962,4
435,122,0.030772313475608826,5
436,154,0.8721172213554382,1
436,80,0.0424504391849041,2
436,78,0.018989132717251778,3
436,177,0.018912488594651222,4
436,175,0.014276953414082527,5
436,89,0.014183559454977512,6
436,101,0.014162128791213036,7
437,14,0.9970830082893372,1
438,131,0.7525730133056641,1
438,46,0.08423081785440445,2
438,191,0.0824122279882431,3
438,7,0.02931343764066696,4
438,100,0.02752150595188141,5
438,38,0.012831360101699829,6
438,151,0.005507762543857098,7
438,165,0.0036879335530102253,8
439,14,0.7030717730522156,1
439,185,0.20789684355258942,2
439,72,0.08643709868192673,3
441,82,0.617657482624054,1
441,33,0.3383658230304718,2
441,177,0.031230265274643898,3
441,165,0.006762207951396704,4
441,100,0.0042444984428584576,5
442,42,0.891793429851532,1
442,37,0.04104046896100044,2
442,55,0.019157445058226585,3
442,191,0.017791209742426872,4
442,48,0.017785532400012016,5
442,194,0.005478477105498314,6
442,173,0.0027646906673908234,7
442,89,0.0027474460657685995,8
445,151,0.6204648017883301,1
445,175,0.32911062240600586,2
445,165,0.043913621455430984,3
445,152,0.003150705713778734,4
446,6,0.39698171615600586,1
446,168,0.3561440408229828,2
446,89,0.16011139750480652,3
446,175,0.08499612659215927,4
447,40,0.7993844747543335,1
447,173,0.18063321709632874,2
447,7,0.0129499277099967,3
448,1,0.8366028666496277,1
448,42,0.12209203094244003,2
448,173,0.02336246520280838,3
448,140,0.011646303348243237,4
449,155,0.752885103225708,1
449,113,0.2181437611579895,2
449,29,0.021161364391446114,3
450,181,0.5477546453475952,1
450,78,0.25708356499671936,2
450,24,0.19323331117630005,3
453,80,0.8933707475662231,1
453,108,0.032968852669000626,2
453,48,0.02930309623479843,3
453,44,0.021990258246660233,4
453,35,0.010996328666806221,5
453,100,0.0074334111995995045,6
454,93,0.8660812377929688,1
454,82,0.1255113035440445,2
454,38,0.0027789275627583265,3
454,100,0.002101252321153879,4
454,127,0.0020840156357735395,5
455,87,0.7203417420387268,1
455,186,0.12348978221416473,2
455,78,0.07652442902326584,3
455,151,0.07646507769823074,4
456,40,0.9954814910888672,1
457,3,0.5916575193405151,1
457,78,0.1373153179883957,2
457,100,0.12516914308071136,3
457,179,0.08990423381328583,4
457,15,0.02187512442469597,5
457,44,0.017015770077705383,6
457,48,0.01579766720533371,7
458,55,0.9919365644454956,1
461,191,0.8850745558738708,1
461,137,0.0669180303812027,2
461,42,0.02105698361992836,3
461,38,0.011483930051326752,4
461,135,0.009565250016748905,5
461,168,0.003834416624158621,6
463,158,0.5753492116928101,1
463,24,0.24834246933460236,2
463,13,0.12114238739013672,3
463,189,0.048455990850925446,4
465,153,0.8186079263687134,1
465,89,0.07446369528770447,2
465,78,0.04267369583249092,3
465,82,0.026595793664455414,4
465,124,0.015968844294548035,5
465,128,0.010647157207131386,6
465,175,0.005467261653393507,7
466,155,0.9903378486633301,1
468,158,0.7850213050842285,1
468,24,0.1813669204711914,2
471,104,0.7588900923728943,1
471,173,0.09690546989440918,2
471,55,0.058383919298648834,3
471,37,0.050930820405483246,4
471,120,0.0198744498193264,5
471,69,0.013668376952409744,6
472,182,0.6280934810638428,1
472,103,0.173883318901062,2
472,78,0.11741968244314194,3
472,37,0.023919090628623962,4
472,48,0.019567381590604782,5
472,123,0.017397623509168625,6
472,100,0.015278942883014679,7
472,74,0.0021830822806805372,8
475,30,0.42750754952430725,1
475,177,0.38521692156791687,2
475,184,0.12469664961099625,3
475,38,0.05568022280931473,4
475,114,0.004466929938644171,5
480,149,0.5035630464553833,1
480,78,0.4742475152015686,2
480,112,0.0122371269389987,3
480,165,0.004922868218272924,4
480,44,0.002459287643432617,5
481,113,0.8592336773872375,1
481,66,0.06972812116146088,2
481,185,0.03490773215889931,3
481,7,0.023324497044086456,4
487,162,0.8166585564613342,1
487,70,0.09134243428707123,2
487,94,0.08597900718450546,3
489,17,0.670861542224884,1
489,7,0.3012338876724243,2
489,108,0.013712188228964806,3
489,127,0.004588260315358639,4
489,62,0.0045823389664292336,5
490,70,0.9719155430793762,1
494,153,0.3996908366680145,1
494,173,0.23864968121051788,2
494,131,0.1353813260793686,3
494,165,0.09033861011266708,4
494,122,0.070938341319561,5
494,17,0.058047518134117126,6
496,155,0.9913105368614197,1
497,167,0.8229923248291016,1
497,126,0.09331357479095459,2
497,173,0.0267263725399971,3
497,175,0.016754651442170143,4
497,157,0.01666422188282013,5
497,78,0.013421369716525078,6
497,146,0.006672828923910856,7
500,158,0.8236536383628845,1
500,24,0.16207827627658844,2
500,59,0.00679042050614953,3
501,70,0.9076563715934753,1
501,54,0.0773039236664772,2
501,29,0.009692687541246414,3
502,103,0.994487464427948,1
506,74,0.9453524947166443,1
506,44,0.04436054080724716,2
506,100,0.0076416912488639355,3
508,133,0.7778925895690918,1
508,78,0.121518075466156,2
508,165,0.09287256747484207,3
509,54,0.4597160816192627,1
509,23,0.4574720561504364,2
509,177,0.05135107785463333,3
509,147,0.011169712990522385,4
509,78,0.00898879487067461,5
509,175,0.006758213043212891,6
509,150,0.002237506676465273,7
510,171,0.623156726360321,1
510,136,0.21807773411273956,2
510,100,0.09431765973567963,3
510,44,0.03131697699427605,4
511,35,0.8945236802101135,1
511,55,0.0941828191280365,2
511,34,0.007258255034685135,3
512,120,0.4440138041973114,1
512,173,0.24140681326389313,2
512,104,0.08194178342819214,3
512,123,0.06865595281124115,4
512,11,0.05093920975923538,5
512,44,0.040975529700517654,6
512,114,0.018830351531505585,7
512,15,0.01883014291524887,8
512,177,0.015514821745455265,9
512,175,0.008889707736670971,10
513,20,0.4153355062007904,1
513,91,0.41530826687812805,2
513,175,0.13918542861938477,3
517,77,0.7684195637702942,1
517,124,0.06130340322852135,2
517,175,0.0567040853202343,3
517,151,0.05189284309744835,4
517,32,0.03302007541060448,5
517,165,0.009494652040302753,6
517,147,0.00945401843637228,7
517,179,0.00472699198871851,8
519,59,0.7231398224830627,1
519,78,0.2553050220012665,2
519,127,0.018246429041028023,3
520,13,0.6428189873695374,1
520,173,0.33501797914505005,2
520,124,0.016227617859840393,3
524,90,0.6196063756942749,1
524,164,0.09996449947357178,2
524,175,0.09008490294218063,3
524,173,0.07006174325942993,4
524,191,0.055002983659505844,5
524,121,0.045003943145275116,6
524,35,0.015007413923740387,7
525,122,0.7567300200462341,1
525,194,0.24068185687065125,2
527,89,0.5725010633468628,1
527,175,0.34943532943725586,2
527,173,0.02921161614358425,3
527,78,0.019541868939995766,4
527,72,0.019435370340943336,5
527,5,0.004895768593996763,6
528,126,0.9200889468193054,1
528,78,0.06763426959514618,2
529,155,0.9386709332466125,1
529,30,0.04310557246208191,2
529,45,0.008658302947878838,3
535,178,0.8171165585517883,1
535,173,0.14366240799427032,2
535,175,0.016720443964004517,3
535,89,0.016611065715551376,4
536,29,0.9288153648376465,1
536,155,0.03126825392246246,2
536,72,0.03126692771911621,3
539,37,0.5561031699180603,1
539,108,0.35778892040252686,2
539,55,0.05112472176551819,3
539,100,0.03277314081788063,4
542,164,0.5662945508956909,1
542,175,0.2166706919670105,2
542,19,0.13882644474506378,3
542,4,0.0722014382481575,4
543,128,0.8579736351966858,1
543,78,0.09339864552021027,2
543,58,0.02327544055879116,3
544,126,0.6559048295021057,1
544,55,0.09461956471204758,2
544,14,0.08200152963399887,3
544,173,0.059979937970638275,4
544,15,0.056778375059366226,5
544,130,0.047315023839473724,6
546,76,0.9576735496520996,1
546,173,0.016687612980604172,2
546,103,0.016582874581217766,3
552,61,0.9016506671905518,1
552,13,0.09190946817398071,2
553,24,0.8596599698066711,1
553,183,0.09999880939722061,2
553,113,0.026669997721910477,3
553,165,0.010042652487754822,4
554,29,0.8326714038848877,1
554,158,0.11327971518039703,2
554,76,0.04663652554154396,3
556,194,0.6078006625175476,1
556,183,0.26228028535842896,2
556,173,0.07102537900209427,3
556,181,0.02160857431590557,4
556,104,0.021608570590615273,5
556,195,0.006187080405652523,6
556,156,0.006186492275446653,7
560,77,0.4383087456226349,1
560,29,0.39736315608024597,2
560,173,0.1598394215106964,3
563,19,0.9512633085250854,1
563,77,0.02739795297384262,2
563,29,0.013738812878727913,3
565,54,0.9921988844871521,1
571,177,0.9831157922744751,1
573,24,0.9948416948318481,1
574,24,0.7301936745643616,1
574,123,0.2658546268939972,2
577,14,0.776673436164856,1
577,173,0.18117797374725342,2
577,177,0.038351744413375854,3
579,48,0.893367350101471,1
579,53,0.05951489135622978,2
579,179,0.010557940229773521,3
579,160,0.008639460429549217,4
579,175,0.007703990209847689,5
579,173,0.006737503223121166,6
579,38,0.006724286824464798,7
579,74,0.0028830403462052345,8
580,33,0.787423312664032,1
580,82,0.16776980459690094,2
580,177,0.017604351043701172,3
580,32,0.010829641483724117,4
580,38,0.009480856359004974,5
580,168,0.00541975162923336,6
581,125,0.8502262234687805,1
581,183,0.1323418915271759,2
581,78,0.014770190231502056,3
583,125,0.9501611590385437,1
583,78,0.02745687961578369,2
583,182,0.016401968896389008,3
584,125,0.9247897863388062,1
584,78,0.054831311106681824,2
584,54,0.010002757422626019,3
584,183,0.005034026689827442,4
587,157,0.7866356372833252,1
587,121,0.09403214603662491,2
587,175,0.0842461884021759,3
587,78,0.02487594075500965,4
587,62,0.004967736080288887,5
591,146,0.45575737953186035,1
591,177,0.21879568696022034,2
591,37,0.14585751295089722,3
591,108,0.136739119887352,4
591,55,0.039518170058727264,5
592,184,0.821181058883667,1
592,7,0.08472900092601776,2
592,29,0.042391419410705566,3
592,157,0.04233873263001442,4
593,71,0.3823915719985962,1
593,175,0.31923961639404297,2
593,89,0.2649840712547302,3
593,13,0.030121028423309326,4
594,13,0.7481709718704224,1
594,173,0.21921494603157043,2
594,78,0.01618211902678013,3
594,7,0.01073541771620512,4
595,54,0.9527953267097473,1
595,13,0.04144418612122536,2
596,124,0.5091267824172974,1
596,71,0.36321884393692017,2
596,77,0.08072438091039658,3
596,23,0.01864546164870262,4
596,32,0.012431363575160503,5
596,151,0.006233369931578636,6
596,38,0.0062322053126990795,7
598,89,0.5590937733650208,1
598,175,0.35635045170783997,2
598,79,0.07422197610139847,3
598,135,0.004966419190168381,4
601,77,0.49104592204093933,1
601,182,0.478009968996048,2
601,185,0.008719250559806824,3
601,101,0.008709006011486053,4
601,26,0.008700048550963402,5
602,89,0.5341706871986389,1
602,175,0.30360147356987,2
602,7,0.06477969139814377,3
602,160,0.0485716238617897,4
602,10,0.020253023132681847,5
602,57,0.01619325578212738,6
602,184,0.008112420327961445,7
603,167,0.9939822554588318,1
603,175,0.002912671770900488,2
604,76,0.9202871918678284,1
604,173,0.062115058302879333,2
604,100,0.006997852120548487,3
604,7,0.006924180779606104,4
605,124,0.7183787822723389,1
605,78,0.20915867388248444,2
605,72,0.06534504145383835,3
606,23,0.46694204211235046,1
606,165,0.21248513460159302,2
606,195,0.12742651998996735,3
606,20,0.08498925715684891,4
606,24,0.04261541739106178,5
606,112,0.042576372623443604,6
607,135,0.8181008100509644,1
607,10,0.11016497761011124,2
607,175,0.023822743445634842,3
607,89,0.023666905239224434,4
607,7,0.01580214686691761,5
608,111,0.44379860162734985,1
608,78,0.2629721462726593,2
608,24,0.18590372800827026,3
608,104,0.0569457933306694,4
608,160,0.031824689358472824,5
608,10,0.008381945081055164,6
608,92,0.006708260625600815,7
609,114,0.9442958235740662,1
609,100,0.03233349323272705,2
609,101,0.019382042810320854,3
609,177,0.0025988921988755465,4
611,140,0.5491156578063965,1
611,89,0.3356155753135681,2
611,14,0.0686732605099678,3
611,175,0.03834826871752739,4
614,29,0.9695047736167908,1
614,96,0.02223409339785576,2
615,32,0.45163553953170776,1
615,35,0.2566128373146057,2
615,29,0.24841012060642242,3
615,55,0.04107039049267769,4
616,113,0.9431647062301636,1
616,100,0.05069531872868538,2
617,77,0.6177772879600525,1
617,29,0.28562405705451965,2
617,173,0.09009246528148651,3
617,7,0.0031319856643676758,4
618,29,0.9905918836593628,1
621,8,0.5260624885559082,1
621,10,0.23876291513442993,2
621,165,0.2307063192129135,3
622,128,0.46438825130462646,1
622,78,0.24542924761772156,2
622,139,0.18458132445812225,3
622,60,0.10344240814447403,4
623,40,0.9195653796195984,1
623,173,0.07369253039360046,2
624,148,0.971737802028656,1
624,7,0.02383270487189293,2
626,139,0.6235716938972473,1
626,155,0.13857609033584595,2
626,61,0.0956788957118988,3
626,24,0.06930527091026306,4
626,177,0.04622422531247139,5
626,19,0.016516385599970818,6
626,78,0.0066906763240695,7
628,120,0.7563478350639343,1
628,74,0.1299593597650528,2
628,33,0.10664425790309906,3
628,30,0.003351169405505061,4
632,136,0.49818405508995056,1
632,79,0.4981706440448761,2
634,46,0.9596717953681946,1
634,55,0.01595420204102993,2
634,11,0.015946609899401665,3
634,171,0.004065767861902714,4
637,114,0.9408019781112671,1
637,100,0.03276493027806282,2
637,160,0.022877415642142296,3
638,179,0.8086118698120117,1
638,78,0.1668238639831543,2
638,104,0.008162197656929493,3
638,147,0.007257056888192892,4
638,175,0.0036519295535981655,5
638,11,0.002723750891163945,6
640,27,0.9914056062698364,1
641,91,0.3608105480670929,1
641,77,0.2122630625963211,2
641,113,0.12740564346313477,3
641,27,0.1061234101653099,4
641,181,0.08495838195085526,5
641,100,0.06429829448461533,6
641,95,0.021321069449186325,7
642,11,0.2524421215057373,1
642,10,0.16465884447097778,2
642,168,0.1536940336227417,3
642,175,0.14296911656856537,4
642,1,0.14268997311592102,5
642,66,0.07687583565711975,6
642,62,0.04393932968378067,7
642,78,0.011282258667051792,8
643,29,0.7213905453681946,1
643,158,0.2720211446285248,2
645,92,0.40588730573654175,1
645,20,0.35125240683555603,2
645,199,0.078072190284729,3
645,127,0.046870313584804535,4
645,111,0.04686524346470833,5
645,42,0.03133970871567726,6
645,177,0.023506702855229378,7
645,80,0.007843258790671825,8
646,124,0.8801037669181824,1
646,175,0.046698883175849915,2
646,89,0.028407884761691093,3
646,104,0.0182588379830122,4
646,122,0.016232185065746307,5
646,41,0.008120260201394558,6
647,124,0.46158912777900696,1
647,13,0.34561407566070557,2
647,78,0.1577908843755722,3
647,112,0.03016863577067852,4
647,128,0.0023265285417437553,5
650,10,0.4844873547554016,1
650,177,0.4691767394542694,2
650,89,0.02149072475731373,3
650,175,0.015418917872011662,4
650,183,0.006170838139951229,5
651,0,0.7353531122207642,1
651,173,0.1688881367444992,2
651,29,0.06444301456212997,3
651,101,0.015560425817966461,4
651,123,0.00889777485281229,5
651,69,0.004453836940228939,6
652,160,0.7709584832191467,1
652,78,0.2042287141084671,2
652,186,0.017605850473046303,3
652,151,0.005294481758028269,4
653,20,0.9078245162963867,1
653,19,0.06659944355487823,2
653,44,0.011757741682231426,3
653,147,0.011757057160139084,4
655,147,0.5888442993164062,1
655,183,0.3073464334011078,2
655,54,0.08974762260913849,3
656,127,0.42832088470458984,1
656,78,0.27342841029167175,2
656,183,0.26038938760757446,3
656,165,0.027357516810297966,4
656,153,0.005211890209466219,5
656,140,0.0026097975205630064,6
657,13,0.4631282091140747,1
657,89,0.20263411104679108,2
657,175,0.16928020119667053,3
657,173,0.15590496361255646,4
657,177,0.006706047337502241,5
659,173,0.9039440751075745,1
659,123,0.05650586262345314,2
659,101,0.02702879160642624,3
659,78,0.009894014336168766,4
660,59,0.9855347275733948,1
660,100,0.011380831710994244,2
662,139,0.7917744517326355,1
662,173,0.061497509479522705,2
662,178,0.05200081691145897,3
662,7,0.028381222859025,4
662,122,0.021280895918607712,5
662,175,0.01661090739071369,6
662,89,0.011837390251457691,7
662,33,0.007106525357812643,8
662,54,0.004754676483571529,9
662,25,0.0023666112683713436,10
665,90,0.9190298318862915,1
665,166,0.0370500274002552,2
665,165,0.01859072968363762,3
665,23,0.012374348007142544,4
665,162,0.006188675295561552,5
670,35,0.6282954216003418,1
670,173,0.1714261770248413,2
670,72,0.08212726563215256,3
670,10,0.03214631974697113,4
670,136,0.028581494465470314,5
670,55,0.021442141383886337,6
670,37,0.017869852483272552,7
670,7,0.0071713593788445,8
670,185,0.007162954658269882,9
672,8,0.37372177839279175,1
672,31,0.3026518225669861,2
672,78,0.22426389157772064,3
672,112,0.026964575052261353,4
672,0,0.023284733295440674,5
672,136,0.022063303738832474,6
672,38,0.017163438722491264,7
672,101,0.0036810257006436586,8
672,100,0.0024876915849745274,9
672,24,0.0024608829990029335,10
677,0,0.8172327280044556,1
677,173,0.11946417391300201,2
677,185,0.020484499633312225,3
677,175,0.015403701923787594,4
677,78,0.011990775354206562,5
677,7,0.00683963019400835,6
677,89,0.005133236758410931,7
679,25,0.8751651048660278,1
679,78,0.100968137383461,2
679,100,0.008348222821950912,3
679,59,0.008319223299622536,4
679,112,0.00475765485316515,5
680,173,0.6868252754211426,1
680,11,0.2943417727947235,2
680,175,0.0159853957593441,3
681,71,0.9128526449203491,1
681,151,0.06688855588436127,2
681,29,0.01673157513141632,3
691,186,0.8977295756340027,1
691,78,0.09877531230449677,2
693,186,0.9123984575271606,1
693,175,0.04470447823405266,2
693,78,0.03111482970416546,3
693,111,0.00971557479351759,4
695,15,0.8872824311256409,1
695,78,0.07805158197879791,2
695,183,0.015294063836336136,3
695,173,0.008865812793374062,4
695,130,0.004830505233258009,5
695,177,0.004031664226204157,6
696,24,0.7814002633094788,1
696,78,0.15458311140537262,2
696,113,0.0499909333884716,3
696,61,0.009099203161895275,4
697,172,0.6208121180534363,1
697,167,0.36104416847229004,2
697,177,0.0044550844468176365,3
697,38,0.004436126910150051,4
697,0,0.004417468793690205,5
698,178,0.813897430896759,1
698,165,0.1787492334842682,2
699,83,0.9318109750747681,1
699,78,0.06677735596895218,2
700,57,0.866974413394928,1
700,173,0.06807007640600204,2
700,15,0.023819653317332268,3
700,10,0.023816458880901337,4
700,181,0.013612941838800907,5
